"APname","APnum","location"
"7795-wel4d-001dinner-w","e8:b7:48:69:6e:46","Keohane"
"7795-wel4d-001-telcom-w","2c:54:2d:0a:35:03","Keohane"
"7795-wel4d-108-h-c","3c:08:f6:a2:ef:55","Keohane"
"7795-wel4d-bella-union-c","2c:54:2d:9e:18:3d","Keohane"
"7795-welb-101-telcom-w","2c:54:2d:18:f9:e0","Keohane"
"7795-wel-b201den-h-c","c4:64:13:00:2a:a0","Keohane"
"7795-wel-k4-008a-h-c","a8:9d:21:e1:08:64","Keohane"
"7795-wel-k4-014-h-c","a8:9d:21:e1:09:a0","Keohane"
"7795-wel-k4-101m-w","00:c8:8b:7e:3b:80","Keohane"
"7795-wel-k4-225-h-c","a8:9d:21:ca:1c:e8","Keohane"
"7795-wel-k4-403d-h-c","a8:9d:21:e2:59:e4","Keohane"
"7795-wel-k4-404-h-c","a8:9d:21:df:f9:6c","Keohane"
"7795-wel-k4-408d-h-c","a8:9d:21:df:fa:18","Keohane"
"7795-wel-k4-410-h-c","a8:9d:21:c8:98:70","Keohane"
"7795-wel-k4-413c-h-c","a8:9d:21:df:f9:00","Keohane"
"7795-wel-k4-416b-h-c","a8:9d:21:c8:98:d8","Keohane"
"7795-wel-k4-420d-h-c","a8:9d:21:c8:9b:f0","Keohane"
"7795-wel-tc-b102-w","2c:54:2d:0d:e1:05","Keohane"
"AP0042.68a1.1858","00:42:68:a1:18:58","Cameron"
"AP0062.EC80.8AD4","00:62:ec:80:8a:d4","WallaceWade"
"AP18e7.281b.4d40","18:e7:28:1b:4d:40","WallaceWade"
"AP2894.0f26.22c8","28:94:0f:26:22:c8","WallaceWade"
"AP2894.0f39.13a6","28:94:0f:39:13:a6","French"
"AP2C33.1180.76DE","2c:33:11:80:76:de","WallaceWade"
"AP70DB.9866.4E92","70:db:98:66:4e:92","WallaceWade"
"AP70DB.98E1.2602","70:db:98:e1:26:02","WallaceWade"
"AP70DB.98E1.361E","70:db:98:e1:36:1e","WallaceWade"
"AP70DB.98E1.38AA","70:db:98:e1:38:aa","WallaceWade"
"AP70DB.98E1.38E8","70:db:98:e1:38:e8","WallaceWade"
"AP70DB.98E1.3FD6","70:db:98:e1:3f:d6","WallaceWade"
"AP7cad.7428.4468","7c:ad:74:28:44:68","WallaceWade"
"AP84b8.0264.decc","84:b8:02:64:de:cc",NA
"AP","AP",NA
"APCC16.7E98.7DB8","cc:16:7e:98:7d:b8",NA
"aquatic-005-tc-rm","c4:64:13:00:27:b8","Card"
"aquatic-pool-1-w-gday","f4:4e:05:13:24:64","Card"
"aquatic-pool-2-w-gday","7c:ad:74:85:07:90","Card"
"aquatics-129-c","5c:83:8f:35:9f:14","Card"
"baseball-press-1","7c:ad:74:fb:da:eb","Baseball"
"baseball-press-2","7c:ad:74:84:ff:9e","Baseball"
"baseball-press-3","64:9e:f3:90:52:59","Baseball"
"baseball-press-4","70:ca:9b:99:4a:07","Baseball"
"baseballstadium-w","00:c1:64:c3:bc:98","Baseball"
"bryan-ctr-pg4-w","2c:54:2d:0a:35:07","BryanCenter"
"cae-whoami-1","00:42:68:87:ca:40","CAE"
"card-gym-104-1-c","cc:16:7e:98:7e:10","Card"
"cardgym-206-w","2c:54:2d:9e:18:48","Card"
"cardgym-bballcourt-w","00:c1:64:82:b5:10","Card"
"cell-headend-bld","7c:ad:74:28:50:4e",NA
"chillerplant-1-control-rm","84:b8:02:ef:20:88","ChillerPlant1"
"chiller-plant2-bsmt-1-c","c4:64:13:76:65:23","ChillerPlant2"
"chiller-plant2-bsmt-2-w","7c:ad:74:84:fe:da","ChillerPlant2"
"chiller-plant2-bsmt-brk-rm","c4:64:13:5b:8c:af","ChillerPlant2"
"chiller-plant2-tc-rm-w","2c:54:2d:0d:ce:ab","ChillerPlant2"
"chiller-plant2-utility-shop-c","7c:ad:74:50:24:79","ChillerPlant2"
"ciemas-lost-help","c4:64:13:38:e3:a0","Ciemas"
"dhs-b005","28:94:0f:a9:da:15","MedCenter"
"dhs-medctr-bookstore-c-1","28:94:0f:58:c9:81","MedCenter"
"divinity-elevator-shop-w","c4:64:13:00:28:0a","Divinity"
"divinity-lost-1","c4:64:13:38:e3:2b","Divinity"
"dpr-carl-const-temp-penthouse","70:81:05:9f:14:d2",NA
"Duke_AP01","f8:72:ea:60:8a:35",NA
"eniro-hall-3100-2","78:da:6e:42:b5:c5","EnviromentalHall"
"enviro-hall-005tel","00:42:68:87:ca:e0","EnviromentalHall"
"enviro-hall-1100-c","78:da:6e:42:b5:b7","EnviromentalHall"
"enviro-hall-1101-c","a8:0c:0d:9e:42:b1","EnviromentalHall"
"enviro-hall-1104-c","88:5a:92:bc:3a:be","EnviromentalHall"
"enviro-hall-1105-c","a8:0c:0d:9d:2d:d1","EnviromentalHall"
"enviro-hall-1111-c","88:5a:92:bc:3a:c4","EnviromentalHall"
"enviro-hall-1112-1-c","88:5a:92:bc:3a:a2","EnviromentalHall"
"enviro-hall-1112-2-c","78:da:6e:42:b5:f8","EnviromentalHall"
"enviro-hall-1112-3-c","24:e9:b3:78:27:38","EnviromentalHall"
"enviro-hall-1112-4-c","88:5a:92:bc:3a:ae","EnviromentalHall"
"enviro-hall-1112-5-c","78:da:6e:42:b5:ed","EnviromentalHall"
"enviro-hall-1112-6-c","24:e9:b3:78:27:07","EnviromentalHall"
"enviro-hall-1132-c","a8:0c:0d:9e:43:6c","EnviromentalHall"
"enviro-hall-2100-c","78:da:6e:42:b5:e8","EnviromentalHall"
"enviro-hall-2101-lounge-c","88:5a:92:68:6c:93","EnviromentalHall"
"enviro-hall-2102-c","24:e9:b3:78:27:65","EnviromentalHall"
"enviro-hall-2107-c","a8:0c:0d:9d:2e:e9","EnviromentalHall"
"enviro-hall-2113-c-front","24:e9:b3:78:27:25","EnviromentalHall"
"enviro-hall-2113-c-rear","24:e9:b3:78:27:1e","EnviromentalHall"
"enviro-hall-2nd-fl-lobby-c","78:da:6e:42:b5:e3","EnviromentalHall"
"enviro-hall-2nd-wegner-gallery-c","88:5a:92:bc:3a:bb","EnviromentalHall"
"enviro-hall-3100-1-c","24:e9:b3:78:27:1b","EnviromentalHall"
"enviro-hall-3104-h-c","24:e9:b3:78:27:1d","EnviromentalHall"
"enviro-hall-3115-h-c","24:e9:b3:78:27:20","EnviromentalHall"
"enviro-hall-3-h-c","a8:0c:0d:9e:43:5f","EnviromentalHall"
"enviro-hall-4100-1-c","a8:0c:0d:9d:20:15","EnviromentalHall"
"enviro-hall-4100-2-c","24:e9:b3:78:27:08","EnviromentalHall"
"enviro-hall-4100-3-c","88:5a:92:68:6c:96","EnviromentalHall"
"enviro-hall-4104-h-c","24:e9:b3:78:27:19","EnviromentalHall"
"enviro-hall-4110-c","4c:4e:35:c7:26:22","EnviromentalHall"
"enviro-hall-4116-h-c","88:5a:92:bc:3a:c5","EnviromentalHall"
"enviro-hall-5009t-h-c","a8:0c:0d:9e:42:ae","EnviromentalHall"
"enviro-hall-5100-1-c","a8:0c:0d:9e:43:59","EnviromentalHall"
"enviro-hall-5100-2-c","88:5a:92:bc:3a:c6","EnviromentalHall"
"enviro-hall-5100-3-c","78:da:6e:42:b5:fb","EnviromentalHall"
"enviro-hall-5106-h-c","a8:0c:0d:9e:45:6e","EnviromentalHall"
"enviro-hall-5117-h-c","a8:0c:0d:be:7c:bb","EnviromentalHall"
"enviro-hall-conf-4100-desk","04:6c:9d:aa:08:08","EnviromentalHall"
"enviro-hall-mezzanine-c","88:5a:92:bc:3a:fc","EnviromentalHall"
"enviro-hall-roof-1","bc:16:65:16:52:2f","EnviromentalHall"
"enviro-hall-roof-2","7c:ad:74:50:36:7b","EnviromentalHall"
"erwin-road-const-trailer-ap1","7c:69:f6:63:58:44","Erwin"
"events-pav-1-c","c4:64:13:d3:1f:b3","PennPav"
"events-pav-2-c","28:94:0f:58:c9:83","PennPav"
"events-pav-3-c","28:94:0f:26:21:fb","PennPav"
"events-pav-4-c1","28:94:0f:58:ca:40","PennPav"
"events-pav-4-c","28:94:0f:26:27:65","PennPav"
"events-pav-5-c","28:94:0f:58:c0:19","PennPav"
"events-pav-6-c","28:94:0f:39:09:d3","PennPav"
"events-pav-gardens","cc:16:7e:98:51:b6","PennPav"
"events-pav-telcom","2c:54:2d:7c:b5:bd","PennPav"
"evireo-hall-2006-h-c","a8:0c:0d:be:7c:cb","EnviromentalHall"
"golf-building-desk","00:42:68:8d:ac:3c","Golf"
"golfshed-desk","2c:54:2d:9d:f7:97","Golf"
"golfshed-w","2c:54:2d:a4:2c:83","Golf"
"grooschem-201-c","4c:4e:35:c7:26:6d","Gross"
"grosschem-005-w","2c:54:2d:13:21:a3","Gross"
"grosschem-034-c","80:e0:1d:6a:6b:d4","Gross"
"grosschem-035-c","80:e0:1d:52:cf:78","Gross"
"grosschem-045-c","f4:4e:05:d6:05:23","Gross"
"grosschem-050c-1-w","7c:ad:74:fb:e5:e8","Gross"
"grosschem-050c-2-w","7c:ad:74:28:55:cd","Gross"
"grosschem-100c-1","58:97:bd:ae:dc:3c","Gross"
"grosschem-102-entrance-w","28:94:0f:a9:da:11","Gross"
"grosschem-102main-c","50:3d:e5:2f:72:13","Gross"
"grosschem-103-1","58:ac:78:89:c4:30","Gross"
"grosschem-104-1","f0:7f:06:a3:5b:b0","Gross"
"grosschem-105-w","2c:54:2d:7c:a2:6b","Gross"
"grosschem-107-1","c4:64:13:00:40:72","Gross"
"grosschem-107-2","28:94:0f:c9:1c:b7","Gross"
"grosschem-107-3","64:9e:f3:89:2c:e4","Gross"
"grosschem-107-4","2c:54:2d:a4:2d:e9","Gross"
"grosschem-111-w","2c:54:2d:12:fd:7d","Gross"
"grosschem-204b-c","4c:4e:35:c7:27:12","Gross"
"grosschem-210G-c","7c:ad:74:50:2d:a7","Gross"
"grosschem-210g-h-c","cc:46:d6:36:82:64","Gross"
"grosschem-215-c","4c:4e:35:c7:27:05","Gross"
"grosschem-221-c","4c:4e:35:c7:27:48","Gross"
"grosschem-227f","4c:4e:35:60:5e:b8","Gross"
"grosschem-230c-c","4c:4e:35:0d:50:87","Gross"
"grosschem-230e-c","4c:4e:35:60:5d:44","Gross"
"grosschem-230k-c","00:42:68:95:ba:18","Gross"
"grosschem-230l-c","00:42:68:af:62:80","Gross"
"grosschem-230m-c","00:42:68:87:c7:64","Gross"
"grosschem-230n","4c:4e:35:0d:51:bc","Gross"
"grosschem-240-c","00:42:68:95:bc:88","Gross"
"grosschem-254-c","7c:ad:74:50:2d:c3","Gross"
"grosschem-256-c","7c:ad:74:18:93:31","Gross"
"grosschem-260","b0:fa:eb:88:80:62","Gross"
"grosschem-270","7c:ad:74:28:39:ae","Gross"
"grosschem-277-c","7c:ad:74:84:ec:08","Gross"
"grosschem-282-c","4c:4e:35:60:5a:7f","Gross"
"grosschem-287","7c:ad:74:84:ec:00","Gross"
"grosschem-288-c","7c:ad:74:18:93:42","Gross"
"grosschem-294-b","4c:4e:35:c7:27:6b","Gross"
"grosschem-2nd-fl-com-1-c","00:42:68:95:bc:20","Gross"
"grosschem-2nd-fl-com-2-c","00:42:68:83:5d:28","Gross"
"grosschem-300","b0:fa:eb:88:82:f4","Gross"
"grosschem-303","4c:4e:35:c7:27:7d","Gross"
"grosschem-304-b","4c:4e:35:c7:27:a0","Gross"
"grosschem-318","4c:4e:35:0d:52:1e","Gross"
"grosschem-330-2","00:42:68:af:60:90","Gross"
"grosschem-330-c-1","4c:4e:35:60:5e:74","Gross"
"grosschem-353-1","4c:4e:35:0d:52:3d","Gross"
"grosschem-360","4c:4e:35:0d:52:76","Gross"
"grosschem-363","7c:ad:74:28:3c:ac","Gross"
"grosschem-367-h-c","c4:64:13:38:c1:db","Gross"
"grosschem-370","7c:ad:74:18:93:ab","Gross"
"grosschem-370aa","4c:4e:35:c7:27:15","Gross"
"grosschem-373","b0:fa:eb:88:82:ff","Gross"
"grosschem-380","7c:ad:74:18:c2:ef","Gross"
"grosschem-390-1-c","7c:ad:74:18:c3:89","Gross"
"grosschem-390-2-c","7c:ad:74:18:c3:1b","Gross"
"grosschem-390b","b0:fa:eb:88:80:4b","Gross"
"grosschem-390e","7c:ad:74:50:1d:0f","Gross"
"gross-chem-construction0tr","2c:54:2d:a4:2c:24","Gross"
"grosschem-tc-rm","c4:64:13:5b:9f:a4","Gross"
"halftime-house2","00:c1:64:f5:65:d4",NA
"halftime-house-media-rm-w","00:c8:8b:e7:8a:b8",NA
"houseff-light-pole-private","c4:64:13:00:28:1a","Few"
"intramural-telcom-101-w","2c:54:2d:8e:e5:a8","Telcom"
"kennedy-east-ticket-booth","7c:ad:74:28:50:75","Koskinen"
"kennedy-tower-201-c","d4:6d:50:b2:6b:7c","Koskinen"
"kennedy-tower-209-c","d4:6d:50:91:ed:ec","Koskinen"
"kennedy-tower-301-c","d4:6d:50:91:de:f4","Koskinen"
"kennedy-tower-306-h-c","d4:6d:50:91:fd:dc","Koskinen"
"kennedy-tower-310-c","a0:ec:f9:fe:47:d0","Koskinen"
"kennedy-tower-whoami","d4:6d:50:91:e1:84","Koskinen"
"kennedy-west-ticket-booth","2c:54:2d:9e:19:c0","Koskinen"
"keohane-4a-213-1-w","00:42:5a:a8:2e:18","Keohane"
"kilgo-food-truck","f4:4e:05:13:24:60","Kilgo"
"kilgo-lost-help-1","00:42:5a:b2:5d:68","Kilgo"
"koskinen-stadium","2c:54:2d:19:0f:d4","Koskinen"
"koskinen-stadium-gameday","e0:2f:6d:a5:cd:f3","Koskinen"
"koskinen-stadium-telcom-rm","00:42:68:95:bd:14","Koskinen"
"kville-cardgym-wall-left-7","64:9e:f3:90:33:f1","Card"
"kville-cardgym-wall-right-8","2c:54:2d:9d:f6:a9","Card"
"kville-fence-5","2c:54:2d:a4:18:40","Card"
"kville-fence-6","2c:54:2d:9d:f7:20","Card"
"lang-305-w","2c:54:2d:8e:e5:9c","Languages"
"lsrc-a-lost-1","2c:54:2d:0a:36:5c","LSRC"
"lsrc-b-lost-22","2c:54:2d:8e:f9:3f","LSRC"
"multi-purpose-1","2c:54:2d:9d:f8:2c","Pascal"
"multi-purpose-2","c4:64:13:00:3d:52","Pascal"
"multi-purpose-3","2c:54:2d:0a:34:b4","Pascal"
"multi-purpose-4","2c:54:2d:13:21:63","Pascal"
"multi-purpose-5","2c:54:2d:8e:f7:cb","Pascal"
"multi-purpose-6","2c:54:2d:9e:17:5b","Pascal"
"murray-109-c","00:42:68:75:28:98","Murray"
"murray-3ndfl-conf-rm","7c:ad:74:84:ff:a2","Murray"
"north-pavilion-pg3-w","7c:ad:74:fb:d9:99","MedCenter"
"oldchem-lost-3","00:42:68:87:c6:f0","OldChem"
"pg10-104-c","00:42:68:87:ca:5c",NA
"pg10-108-h-c","00:42:68:a1:0f:a4",NA
"pg10-112-w","00:eb:d5:10:0c:e0",NA
"pg10-119-h-c","00:42:68:83:60:4c",NA
"pg10-bsmt-supply-w","2c:54:2d:a4:25:e2",NA
"pg10-lobby-c","00:42:68:8d:ac:04",NA
"pg10-tc-closet-t","00:42:68:83:5d:70",NA
"pg1-dungeon","cc:46:d6:36:82:54",NA
"pg2","c4:64:13:76:58:72",NA
"pg2-telcom-rm","2c:54:2d:8e:e5:d8",NA
"pg3-backup-ctr","00:42:68:56:e2:c8",NA
"pg9-telcom-rm","3c:08:f6:a2:ef:5c",NA
"phytotron-110b-c","c4:64:13:38:e2:e1","BioSci"
"phytotron-1st-fl-c","c4:64:13:cb:7b:0b","BioSci"
"phytotron-greenhouse","c4:64:13:c3:1c:22","BioSci"
"practice-hut","64:9e:f3:90:56:4b",NA
"sbutters-146-tc-rm","2c:54:2d:8e:e5:a6","Schwartz"
"sbutters-4th-fl-elec-closet","2c:54:2d:0a:13:92","Schwartz"
"sbutters-5tf-fl-tc-c","00:42:68:87:cc:0c","Schwartz"
"sbutters-6thfl-conf-rm-c","b0:fa:eb:88:7b:92","Schwartz"
"sbutters-mens-lr-c","00:42:68:a1:17:d4","Schwartz"
"sbutters-tic-2nd-fl-lobby-1-c","00:42:68:83:6a:00","Schwartz"
"sbutters-tic-2nd-fl-lobby-2-c","00:42:68:56:e2:10","Schwartz"
"sbutters-womens-lr-c","64:9e:f3:0e:a0:ad","Schwartz"
"scott-156-h-c","00:f6:63:6f:5d:82","Murray"
"scott-fam-153-1-c","cc:16:7e:83:9d:ea","Murray"
"scott-fam-153-2-c","cc:16:7e:83:8f:a8","Murray"
"scott-fam-153-3-c","00:42:68:a7:b3:b2","Murray"
"scott-fam-153-4-c","00:f6:63:6f:5d:70","Murray"
"scott-fam-153-h-c","cc:16:7e:98:57:80","Murray"
"scott-fam-162-h-c","00:42:68:a7:b3:56","Murray"
"scott-fam-168-h-c","00:42:68:a7:a7:c4","Murray"
"scott-fam-248-1-c","cc:16:7e:83:8f:98","Murray"
"scott-fam-248-2-c","cc:16:7e:83:a8:6a","Murray"
"scott-fam-248-3-c","00:42:68:a7:a7:ee","Murray"
"scott-fam-248-4-c","cc:16:7e:98:57:74","Murray"
"scott-fam-254-c-1","cc:16:7e:98:51:80","Murray"
"scott-fam-254-c-2","00:f6:63:6f:5d:52","Murray"
"scott-fam-265-h-c","00:42:68:a7:a8:34","Murray"
"scott-fam-278t-h-c","cc:16:7e:98:50:9e","Murray"
"scott-fam-280-c-1","cc:16:7e:83:9e:28","Murray"
"scott-fam-280-c-2","00:f6:63:6f:83:fa","Murray"
"scott-fam-293-h-c","cc:16:7e:83:9e:34","Murray"
"scott-fam-295-12-h-c","cc:16:7e:83:98:1a","Murray"
"scott-fam-295-3-h-c","cc:16:7e:83:8f:b0","Murray"
"scott-fam-2nd-lobby","00:42:68:a7:a8:0e","Murray"
"scott-fam-341-c","cc:16:7e:98:56:be","Murray"
"scott-fam-345-c","00:f6:63:6f:5a:38","Murray"
"scott-fam-350-c","00:42:68:a7:a8:4e","Murray"
"scott-fam-354-c","00:f6:63:6f:5a:0a","Murray"
"scott-fam-358-c","00:42:68:a7:a8:00","Murray"
"scott-fam-362-c","cc:16:7e:83:b0:0e","Murray"
"scott-fam-373-2-c","cc:16:7e:83:8f:b2","Murray"
"scott-fam-373-c","00:42:68:a7:b4:80","Murray"
"scott-fam-376-c","cc:16:7e:83:97:c8","Murray"
"scott-fam-378-c","cc:16:7e:83:8f:a4","Murray"
"scott-fam-378-h-c","cc:16:7e:98:56:ba","Murray"
"scott-fam-382-h-c","00:42:68:a7:a7:b4","Murray"
"scott-fam-384-c","cc:16:7e:83:8f:b4","Murray"
"scott-fam-nike-store-1","84:b2:61:88:5a:2c","Murray"
"scott-fam-penthouse-c","00:42:68:8d:ab:44","Murray"
"scott-fam-somewhere-1","cc:16:7e:83:98:b0","Murray"
"scott-fam-somewhere-3","cc:16:7e:83:9e:b6","Murray"
"scott-fam-somewhere-4","00:f6:63:6f:5d:7c","Murray"
"skanska-steamplant-temp-ap","70:ca:9b:eb:48:09","Steamplant"
"substation-4-garage-w","7c:ad:74:50:2b:3f",NA
"substation-4-joes-office","64:9e:f3:8e:f8:de",NA
"tennis-bldg-1-c","fc:5b:39:f7:2b:50","Tennis"
"tennis-bldg-2-c","f4:4e:05:13:25:0c","Tennis"
"tennis-bldg-3-c","f4:4e:05:13:24:54","Tennis"
"tennis-bldg-4-c","f4:4e:05:02:f7:e8","Tennis"
"tennis-ct-1-w","2c:54:2d:9e:19:d8","Tennis"
"tennis-ct-2-w","2c:54:2d:9e:18:19","Tennis"
"tennis-entrance-c","00:42:68:87:ca:58","Tennis"
"varsity-golf-conference-room","00:42:68:87:c8:9c","Golf"
"varsity-golf-jons-office","2c:54:2d:0a:34:a9","Golf"
"varsity-golf-tims-office","00:42:68:a1:17:c0","Golf"
"varsity-golf-tv-rm-w","7c:ad:74:84:ff:53","Golf"
"wallace-wade-grounds","28:94:0f:a9:d8:07","WallaceWade"
"wcsp-1","00:07:7d:a3:a7:e7","Ciemas"
"wcsp-2","00:07:7d:a7:23:cc","Ciemas"
"wcsp-3","64:00:f1:84:b4:93","Ciemas"
"wcsp-4","e8:b7:48:2c:67:3a","Ciemas"
"wcsp-controll-rm","64:00:f1:84:b4:df","Ciemas"
"west-grounds-105a-c","a0:e0:af:0e:3c:e4","Grounds"
"west-grounds-conf-rm-c","a4:6c:2a:76:05:9c","Grounds"
"west-grounds-garage","64:9e:f3:0e:c9:56","Grounds"
"yoh-101-w","7c:ad:74:fb:d9:40","WallaceWade"
"yoh-130-1-coach-cutciffe-w","00:a2:89:1a:4a:90","WallaceWade"
"yoh-140-w","2c:54:2d:9e:04:b9","WallaceWade"
"yoh-209-w","7c:ad:74:85:05:ec","WallaceWade"
"yoh-214-offensive-line","7c:ad:74:50:2c:b7","WallaceWade"
"yoh-216-l-w","7c:ad:74:28:59:e0","WallaceWade"
"yoh-216-r-w","28:94:0f:c9:08:e2","WallaceWade"
"yoh-218-w","7c:ad:74:85:07:c2","WallaceWade"
"yoh-219-w","7c:ad:74:fb:da:63","WallaceWade"
"yoh-411-h-c","7c:ad:74:18:93:ad","WallaceWade"
"yoh-417-h-c","7c:ad:74:18:c3:48","WallaceWade"
"yoh-4thfl-lobby-c","4c:4e:35:0d:52:b5","WallaceWade"
"yoh-locker-rm-1-c","c4:64:13:c3:0d:60","WallaceWade"
"yoh-locker-rm-2-c","00:6b:f1:bc:45:20","WallaceWade"
"yoh-video-rm-w","7c:ad:74:84:ff:a4","WallaceWade"
"yoh-weightroom-1-c","84:b8:02:64:dd:e8","WallaceWade"
"615chapeldr-constr-trailer","58:8d:09:95:45:57",NA
"7205-kilgo-i-101cm-c","2c:5a:0f:ed:19:18","Kilgo"
"7205-kilgo-i-101-w","00:42:5a:b0:36:00","Kilgo"
"7205-kilgo-i-102-w","00:42:5a:b0:41:10","Kilgo"
"7205-kilgo-i-103-w","00:42:5a:b0:14:68","Kilgo"
"7205-kilgo-i-104-w","00:42:5a:b0:07:c0","Kilgo"
"7205-kilgo-i-105-w","00:42:5a:b0:3e:90","Kilgo"
"7205-kilgo-i-201-w","00:42:5a:b0:40:d8","Kilgo"
"7205-kilgo-i-202-w","00:42:5a:b0:39:70","Kilgo"
"7205-kilgo-i-203-w","00:42:5a:b0:3f:b8","Kilgo"
"7205-kilgo-i-204-w","00:42:5a:b0:58:20","Kilgo"
"7205-kilgo-i-205-w","00:42:5a:b0:15:f8","Kilgo"
"7205-kilgo-i-206-w","00:42:5a:b0:5e:18","Kilgo"
"7205-kilgo-i-207-w","00:42:5a:b0:5b:18","Kilgo"
"7205-kilgo-i-301-w","00:42:5a:b0:3e:b8","Kilgo"
"7205-kilgo-i-302-w","00:42:5a:b0:3f:60","Kilgo"
"7205-kilgo-i-303-w","00:42:5a:b0:40:10","Kilgo"
"7205-kilgo-i-304-w","00:42:5a:b0:3a:d8","Kilgo"
"7205-kilgo-i-306-w","00:42:5a:b0:2a:80","Kilgo"
"7205-kilgo-i-307-w","00:42:5a:b0:32:80","Kilgo"
"7205-kilgo-j-101-w","00:42:5a:b0:40:20","Kilgo"
"7205-kilgo-j-102-w","00:42:5a:b0:13:40","Kilgo"
"7205-kilgo-j-103-w","00:42:5a:b0:04:e8","Kilgo"
"7205-kilgo-j-104-w","00:42:5a:b0:15:b0","Kilgo"
"7205-kilgo-j-105-w","00:42:5a:b0:32:28","Kilgo"
"7205-kilgo-j-106-w","00:42:5a:b0:15:e0","Kilgo"
"7205-kilgo-j-109a-w","00:42:5a:b0:1b:e8","Kilgo"
"7205-kilgo-j-109b-w","00:42:5a:b0:18:58","Kilgo"
"7205-kilgo-j-109-cm","cc:16:7e:83:98:1c","Kilgo"
"7205-kilgo-j-202-w","00:42:5a:b0:40:b8","Kilgo"
"7205-kilgo-j-203-w","00:42:5a:b0:19:30","Kilgo"
"7205-kilgo-j-204-w","00:42:5a:b0:07:08","Kilgo"
"7205-kilgo-j-205-w","00:42:5a:b0:11:b8","Kilgo"
"7205-kilgo-j-206-w","00:42:5a:b0:0a:c0","Kilgo"
"7205-kilgo-j-207-w","00:42:5a:b0:02:b8","Kilgo"
"7205-kilgo-j-208-w","00:42:5a:b0:3e:98","Kilgo"
"7205-kilgo-j-209-w","00:42:5a:b0:18:d0","Kilgo"
"7205-kilgo-j-210-w","00:42:5a:b0:1b:70","Kilgo"
"7205-kilgo-j-211-w","00:42:5a:b0:4a:98","Kilgo"
"7205-kilgo-j-213-w","00:42:5a:b0:05:90","Kilgo"
"7205-kilgo-j-214-w","00:42:5a:b0:15:a8","Kilgo"
"7205-kilgo-j-215-w","00:42:5a:b0:08:78","Kilgo"
"7205-kilgo-j-216-w","00:42:5a:b0:1a:e0","Kilgo"
"7205-kilgo-j-301-w","00:42:5a:b0:3a:90","Kilgo"
"7205-kilgo-j-302-w","00:42:5a:b0:18:f0","Kilgo"
"7205-kilgo-j-303-w","00:42:5a:b0:5f:e0","Kilgo"
"7205-kilgo-j-304-w","00:42:5a:b0:5a:28","Kilgo"
"7205-kilgo-j-305-w","00:42:5a:b0:5d:98","Kilgo"
"7205-kilgo-j-306-w","00:42:5a:b0:5a:80","Kilgo"
"7205-kilgo-j-307-w","00:42:5a:b0:15:70","Kilgo"
"7205-kilgo-j-308-w","00:42:5a:b0:5b:40","Kilgo"
"7205-kilgo-j-309-w","00:42:5a:b0:5c:48","Kilgo"
"7205-kilgo-j-401-w","00:42:5a:b0:14:c8","Kilgo"
"7205-kilgo-j-402-w","00:42:5a:b0:5c:20","Kilgo"
"7205-kilgo-j-403-w","00:42:5a:b0:56:68","Kilgo"
"7205-kilgo-j-501-w","00:42:5a:ae:45:70","Kilgo"
"7205-kilgo-j-502-w","00:42:5a:b0:13:68","Kilgo"
"7205-kilgo-j-503-w","00:42:5a:b0:5a:e0","Kilgo"
"7205-kilgo-k-101cm-c","2c:5a:0f:ed:19:14","Kilgo"
"7205-kilgo-k-101-w","00:42:5a:b0:1b:e0","Kilgo"
"7205-kilgo-k-102-w","00:42:5a:b0:28:98","Kilgo"
"7205-kilgo-k-103-w","00:42:5a:b0:5b:00","Kilgo"
"7205-kilgo-k-104-w","00:42:5a:b0:40:18","Kilgo"
"7205-kilgo-k-201-w","00:42:5a:b0:05:c0","Kilgo"
"7205-kilgo-k-202-w","00:42:5a:b0:3f:10","Kilgo"
"7205-kilgo-k-203-w","00:42:5a:b0:27:b8","Kilgo"
"7205-kilgo-k-204-w","00:42:5a:b0:1a:70","Kilgo"
"7205-kilgo-k-205-w","00:42:5a:b0:1a:00","Kilgo"
"7205-kilgo-k-206-w","00:42:5a:b0:40:38","Kilgo"
"7205-kilgo-k-207-w","00:42:5a:b0:39:38","Kilgo"
"7205-kilgo-k-208-w","00:42:5a:b0:4b:90","Kilgo"
"7205-kilgo-k-301-w","00:42:5a:b0:3f:38","Kilgo"
"7205-kilgo-k-302-w","00:42:5a:b0:14:30","Kilgo"
"7205-kilgo-k-303-w","00:42:5a:b0:14:d0","Kilgo"
"7205-kilgo-k-304-w","00:42:5a:b0:1f:68","Kilgo"
"7205-kilgo-k-305-w","00:42:5a:b0:06:50","Kilgo"
"7205-kilgo-k-306-w","00:42:5a:b0:28:a8","Kilgo"
"7205-kilgo-k-307-w","00:42:5a:b0:3f:20","Kilgo"
"7205-kilgo-l-001-w-a1","00:42:5a:b0:64:f8","Kilgo"
"7205-kilgo-l-001-w-a3","00:42:5a:ae:61:c8","Kilgo"
"7205-kilgo-l-002-w","00:42:5a:b0:3f:08","Kilgo"
"7205-kilgo-l-003-w","00:42:5a:b0:3f:18","Kilgo"
"7205-kilgo-l-101-w","00:42:5a:b0:16:70","Kilgo"
"7205-kilgo-l-102-w","00:42:5a:b0:53:68","Kilgo"
"7205-kilgo-l-103-w","00:42:5a:b0:13:e0","Kilgo"
"7205-kilgo-l-104-w","00:42:5a:b0:09:f0","Kilgo"
